AMIE,Nombre_Institucion,Provincia,Canton,Parroquia,Sostenimiento,Area,Total_Anios_Registrados,Primer_Anio,Ultimo_Anio
17H04207,CDI LA GRANDEZA DEL SABER,PICHINCHA,QUITO,CHILIBULO,Particular,Urbana,10,2016-2017,2025-2026
17H04199,CDI LA PROVIDENCIA,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Particular,Rural,10,2016-2017,2025-2026
17H04153,CDI LOS ANDES JUNIOR,PICHINCHA,QUITO,SOLANDA,Particular,Urbana,8,2016-2017,2023-2024
17H04142,CDI LUCESITAS DEL FUTURO,PICHINCHA,QUITO,SAN BARTOLO,Particular,Urbana,8,2016-2017,2025-2026
17H04194,CDI MAMA CIGUEÃA,PICHINCHA,QUITO,LA MAGDALENA,Particular,Urbana,10,2016-2017,2025-2026
17H04150,CDI MANITAS CREADORAS,PICHINCHA,QUITO,SOLANDA,Particular,Urbana,10,2016-2017,2025-2026
17H04222,CDI MARIA CRISTINA,PICHINCHA,QUITO,SAN BARTOLO,Particular,Urbana,10,2016-2017,2025-2026
17H04176,CDI MI GUAGUITO,PICHINCHA,QUITO,TUMBACO,Particular,Rural,10,2016-2017,2025-2026
17H04188,CDI MY BRIGHT BEGINNINGS,PICHINCHA,QUITO,CONOCOTO,Particular,Rural,10,2016-2017,2025-2026
17H04114,CDI NAZARET,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Particular,Rural,10,2016-2017,2025-2026
17H04185,CDI NUESTRA FINCA,PICHINCHA,QUITO,CONOCOTO,Particular,Rural,10,2016-2017,2025-2026
17H04221,CDI NUEVO DIA,PICHINCHA,QUITO,BELISARIO QUEVEDO,Particular,Urbana,10,2016-2017,2025-2026
17H04252,CDI PABLO ARTURO SUAREZ,PICHINCHA,QUITO,COTOCOLLAO,Particular,Urbana,10,2016-2017,2025-2026
17H04159,CDI PEQUEÃITOS DEJESUS,PICHINCHA,QUITO,PUENGASI,Particular,Urbana,10,2016-2017,2025-2026
17H04203,CDI PLAY GROUP,PICHINCHA,QUITO,EL CONDADO,Particular,Urbana,9,2016-2017,2025-2026
17H04217,CDI RAYUELA,PICHINCHA,QUITO,LA CONCEPCION,Particular,Urbana,10,2016-2017,2025-2026
17H04244,CDI REINO DE LOS NIÃOS,PICHINCHA,QUITO,SAN ISIDRO DEL INCA,Particular,Urbana,9,2016-2017,2025-2026
17H04229,CDI SEEDS GROW,PICHINCHA,QUITO,COCHAPAMBA,Particular,Urbana,9,2016-2017,2025-2026
17H04189,CDI SEMILLITAS DE JOB,PICHINCHA,QUITO,CONOCOTO,Particular,Rural,10,2016-2017,2025-2026
17H04213,CDI SUEÃOS DE PAPEL,PICHINCHA,QUITO,BELISARIO QUEVEDO,Particular,Urbana,10,2016-2017,2025-2026
17H04191,CDI TALLER INFANTIL ALOUETTE,PICHINCHA,QUITO,LA CONCEPCION,Particular,Urbana,10,2016-2017,2025-2026
17H04208,CDI TEDIS,PICHINCHA,QUITO,TURUBAMBA,Particular,Urbana,10,2016-2017,2025-2026
17H04249,CDI VALLE DE ILUSIONES,PICHINCHA,QUITO,NAYON,Particular,Rural,10,2016-2017,2025-2026
17H04182,CE LICEO ECUATORIANO,PICHINCHA,QUITO,LA ECUATORIANA,Particular,Urbana,10,2016-2017,2025-2026
17H04224,CEI  HAPPY  CHILDREN,PICHINCHA,RUMIÃAHUI,SANGOLQUI,Particular,Urbana,8,2016-2017,2025-2026
17H04228,CEI SAN JOSE CAPELO,PICHINCHA,RUMIÃAHUI,SAN PEDRO DE TABOADA,Particular,Urbana,10,2016-2017,2025-2026
17H02385,CENTRO INFANTIL BIOS,PICHINCHA,RUMIÃAHUI,SANGOLQUI,Particular,Urbana,10,2016-2017,2025-2026
17H03699,COMPUINFORMATICA,PICHINCHA,QUITO,BELISARIO QUEVEDO,Particular,Urbana,10,2016-2017,2025-2026
17H03668,REFUGIO DEL SOL,PICHINCHA,RUMIÃAHUI,SANGOLQUI,Particular,Urbana,10,2016-2017,2025-2026
17H04201,JACOBI KARL,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Particular,Urbana,9,2016-2017,2025-2026
18H00985,COLEGIO DE BACHILLERATO CUISSINE,TUNGURAHUA,AMBATO,CELIANO MONGE,Particular,Urbana,10,2016-2017,2025-2026
18H00753,UNIDAD EDUCATIVA PCEI ALBOREADA,TUNGURAHUA,AMBATO,ATAHUALPA (CHISALATA),Fiscal,Rural,9,2016-2017,2024-2025
18H00987,UNIDAD EDUCATIVA PCEI EUCLIDES BARRERA,TUNGURAHUA,SAN PEDRO DE PELILEO,PELILEO,Fiscal,Urbana,10,2016-2017,2025-2026
19H00618,UNIDAD EDUCATIVA DEL MILENIO GUAYZIMI,ZAMORA CHINCHIPE,NANGARITZA,GUAYZIMI,Fiscal,Urbana,10,2016-2017,2025-2026
01H02009,CENTRO DE EDUCACION INICIAL PARTICULAR CLAP CLAP KINDER KIDS,AZUAY,CUENCA,YANUNCAY,Particular,Urbana,9,2017-2018,2025-2026
01H02010,CENTRO DE EDUCACION INICIAL PARTICULAR EL SABER,AZUAY,CUENCA,YANUNCAY,Particular,Urbana,9,2017-2018,2025-2026
01H01999,CENTRO DE EDUCACION INICIAL PARTICULAR JUGUETONES,AZUAY,CUENCA,CAÃARIBAMBA,Particular,Urbana,9,2017-2018,2025-2026
01H02007,CENTRO DE EDUCACION INICIAL PARTICULAR MI GENESIS,AZUAY,CUENCA,CAÃARIBAMBA,Particular,Urbana,9,2017-2018,2025-2026
01H02004,CENTRO DE EDUCACION INICIAL PARTICULAR MUNDO CREATIVO,AZUAY,CUENCA,SUCRE,Particular,Urbana,8,2017-2018,2025-2026
01H01997,CENTRO DE EDUCACION INICIAL PARTICULAR SANTA CATALINA LABOURE,AZUAY,CUENCA,YANUNCAY,Particular,Urbana,8,2017-2018,2025-2026
01H02005,CENTRO DE EDUCACION INICIAL PARTICULAR SUEÃOS DE COLORES,AZUAY,CUENCA,HUAYNACAPAC,Particular,Urbana,8,2017-2018,2025-2026
01H02002,UNIDAD EDUCATIVA DEL MILENIO FRANCISCO FEBRES CORDERO,AZUAY,CUENCA,BAÃOS,Fiscal,Rural,9,2017-2018,2025-2026
01H02001,UNIDAD EDUCATIVA DEL MILENIO MANUEL J. CALLE,AZUAY,CUENCA,EL VECINO,Fiscal,Urbana,9,2017-2018,2025-2026
01H02008,UNIDAD EDUCATIVA DEL MILENIO QUINGEO,AZUAY,CUENCA,QUINGEO,Fiscal,Rural,9,2017-2018,2025-2026
02B00167,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÃE COCDIAG,BOLIVAR,GUARANDA,GUANUJO,Fiscal,Urbana,9,2017-2018,2025-2026
03H00794,CENTRO DE EDUCACION INICIAL PARTICULAR MI MUNDO MAGICO,CAÃAR,AZOGUES,BORRERO,Particular,Urbana,9,2017-2018,2025-2026
06H01909,CENTRO DE EDUCACION INICIAL LECHE Y MIEL,CHIMBORAZO,RIOBAMBA,VELOZ,Particular,Urbana,9,2017-2018,2025-2026
05H01050,UNIDAD EDUCATIVA 19 DE MAYO,COTOPAXI,LA MANA,LA MANA,Particular,Urbana,9,2017-2018,2025-2026
07H01548,CENTRO DE EDUCACION INICIAL PARTICULAR MI MAGICO MUNDO,EL ORO,MACHALA,LA PROVIDENCIA,Particular,Urbana,9,2017-2018,2025-2026
08H02400,UNIDAD EDUCATIVA 22 DE MARZO,ESMERALDAS,SAN LORENZO,SAN LORENZO,Fiscal,Urbana,9,2017-2018,2025-2026
08H02403,UNIDAD EDUCATIVA DAULE,ESMERALDAS,MUISNE,DAULE,Fiscal,Rural,9,2017-2018,2025-2026
08H02401,UNIDAD EDUCATIVA LIBERTAD DE TIMBRE,ESMERALDAS,ESMERALDAS,SAN MATEO,Fiscal,Rural,9,2017-2018,2025-2026
08H02404,UNIDAD EDUCATIVA PARTICULAR NUESTRA SEÃORA DEL CISNE,ESMERALDAS,QUININDE,LA UNION,Particular,Rural,9,2017-2018,2025-2026
09H06663,CENTRO DE EDUCACION INICIAL ANA MARIA DE PAREDES FLORES,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,9,2017-2018,2025-2026
09H06662,ESCUELA DE EDUCACION BASICA FISCOMISIONAL SANTA MARIA MONTE DE PAZ,GUAYAS,GUAYAQUIL,TARQUI,Fiscomisional,Urbana,9,2017-2018,2025-2026
09H06664,ESCUELA DE EDUCACION BASICA PARTICULAR JOHN DEWEY,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,9,2017-2018,2025-2026
09H06661,ESCUELA DE EDUCACION BASICA PARTICULAR PABLO PICASSO,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,9,2017-2018,2025-2026
09H06656,UNIDAD EDUCATIVA DEL MILENIO ILEANA ESPINEL CEDEÃO,GUAYAS,GUAYAQUIL,TARQUI,Fiscal,Urbana,9,2017-2018,2025-2026
09H06653,UNIDAD EDUCATIVA ESPECIALIZADA FISCAL,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Fiscal,Urbana,9,2017-2018,2025-2026
09H06652,UNIDAD EDUCATIVA ESPECIALIZADA FISCAL CARLOS BAIDAL TIRCIO,GUAYAS,GUAYAQUIL,POSORJA,Fiscal,Rural,9,2017-2018,2025-2026
09H06654,UNIDAD EDUCATIVA ESPECIALIZADA VICENTE ROCAFUERTE,GUAYAS,MILAGRO,MILAGRO,Fiscal,Urbana,9,2017-2018,2025-2026
10H00785,CEI TALLER DE EDUCACION ACTIVA  T.E.A.,IMBABURA,IBARRA,CARANQUI,Particular,Urbana,9,2017-2018,2025-2026
10H00781,CENTRO DE EDUCACION INICIAL CASA BELEN,IMBABURA,IBARRA,SAGRARIO,Particular,Urbana,9,2017-2018,2025-2026
10H00782,ESCUELA DE EDUCACION BASICA LA PRADERA,IMBABURA,IBARRA,CARANQUI,Particular,Urbana,9,2017-2018,2025-2026
11H02045,CENTRO DE EDUCACION INICIAL PARTICULAR EL CASTILLO ENCANTADO,LOJA,LOJA,EL SAGRARIO,Particular,Urbana,9,2017-2018,2025-2026
11H02041,CENTRO DE EDUCACION INICIAL PARTICULAR ESTANCIA PEKES,LOJA,LOJA,SUCRE,Particular,Urbana,9,2017-2018,2025-2026
11H02040,CENTRO DE EDUCACION INICIAL PARTICULAR SENDERO,LOJA,LOJA,VALLE,Particular,Urbana,9,2017-2018,2025-2026
11H02043,CENTRO DE EDUCACON INICIAL MAMA KANGURO,LOJA,LOJA,SAN SEBASTIAN,Particular,Urbana,9,2017-2018,2025-2026
11H02034,UNIDAD EDUCATIVA DEL MILENIO CELICA,LOJA,CELICA,CELICA,Fiscal,Urbana,9,2017-2018,2025-2026
12H02612,CENTRO DE EDUCACION INICIAL JARDINERITOS,LOS RIOS,BABAHOYO,DOCTOR CAMILO PONCE,Particular,Urbana,9,2017-2018,2025-2026
13H05370,9 DE OCTUBRE,MANABI,SANTA ANA,SANTA ANA,Fiscal,Urbana,9,2017-2018,2025-2026
13H05420,ABELARDO MONCAYO,MANABI,PAJAN,PAJAN,Fiscal,Urbana,9,2017-2018,2025-2026
13H05376,AHITANA  NAJHABY PONCE SANTANA,MANABI,MANTA,SAN LORENZO,Fiscal,Rural,9,2017-2018,2025-2026
13H05426,APOLINARIO CHOEZ GONZALEZ,MANABI,PAJAN,PAJAN,Fiscal,Urbana,9,2017-2018,2025-2026
13H05425,ARTURO MENDOZA,MANABI,PICHINCHA,PICHINCHA,Fiscal,Urbana,9,2017-2018,2025-2026
13H05372,BARQUERO,MANABI,CHONE,SAN ANTONIO,Fiscal,Rural,9,2017-2018,2025-2026
13H05369,BELISARIO QUEVEDO,MANABI,JIPIJAPA,JULCUY,Fiscal,Rural,9,2017-2018,2025-2026
13H05390,BOCANA DEL BUA,MANABI,CHONE,CHIBUNGA,Fiscal,Rural,9,2017-2018,2025-2026
13H05419,CARLOS A GARCIA MORA,MANABI,JUNIN,JUNIN,Fiscal,Urbana,9,2017-2018,2025-2026
13H05411,CENTRO DE EDUCACION INICIAL PARTICULAR CONTINENTAL,MANABI,MANTA,LOS ESTEROS,Particular,Urbana,9,2017-2018,2025-2026
13H05381,CESAR QUIMIS CHOEZ,MANABI,PUERTO LOPEZ,PUERTO LOPEZ,Fiscal,Urbana,9,2017-2018,2025-2026
13H05391,CIUDAD DE JIPIJAPA,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,9,2017-2018,2025-2026
13H05388,DANZARIN,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,9,2017-2018,2025-2026
13H05373,DOUGLAS SOLORZANO,MANABI,CHONE,CHONE,Fiscal,Urbana,9,2017-2018,2025-2026
13H05386,DR. ALBERTO LARA ZEVALLOS,MANABI,PORTOVIEJO,SAN PLACIDO,Fiscal,Rural,9,2017-2018,2025-2026
13H05382,EIDEN ERIKE CERCADO,MANABI,SAN VICENTE,SAN VICENTE,Fiscal,Urbana,9,2017-2018,2025-2026
13H05423,JAIME VERA HERRERA,MANABI,PAJAN,CAMPOZANO (LA PALMA DE PAJAN),Fiscal,Rural,9,2017-2018,2025-2026
13H05375,JEAN CARLOS GUTIERREZ RIVAS,MANABI,PORTOVIEJO,ABDON CALDERON (SAN FRANCISCO),Fiscal,Rural,9,2017-2018,2025-2026
13H05368,JORGE JEREMY CANTOS CEDEÃO,MANABI,MONTECRISTI,MONTECRISTI,Fiscal,Urbana,9,2017-2018,2025-2026
13H05400,JOSE RAMON ZAMBRANO,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,9,2017-2018,2025-2026
13H05424,JULEIDY DEYANEIRA PINCAY MONTESDEOCA,MANABI,PORTOVIEJO,ABDON CALDERON (SAN FRANCISCO),Fiscal,Rural,9,2017-2018,2025-2026
13H05367,KERLY SOLANGE QUIJIJE MERO,MANABI,MONTECRISTI,MONTECRISTI,Fiscal,Urbana,9,2017-2018,2025-2026
13H05393,LEONIDAS FERNANDEZ,MANABI,SANTA ANA,SAN PABLO (CAB EN PUEBLO NUEVO),Fiscal,Rural,9,2017-2018,2025-2026
13H05379,LEOPOLDO N CHAVEZ,MANABI,JIPIJAPA,MEMBRILLAL,Fiscal,Rural,9,2017-2018,2025-2026
13H05399,LUIS AVEIGA BARBERAN,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,9,2017-2018,2025-2026
13H05371,MARISCAL DE AYACUCHO,MANABI,SANTA ANA,AYACUCHO,Fiscal,Rural,9,2017-2018,2025-2026
13H05416,MATHIUS JOSUE QUINTANILLA SIERRA,MANABI,PORTOVIEJO,SAN PABLO,Fiscal,Urbana,9,2017-2018,2025-2026
13H05392,MIGDONIO GELACIO CEVALLOS,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,9,2017-2018,2025-2026
13H05396,MONICA EDITH NAZARENO  RUA,MANABI,PEDERNALES,COJIMIES,Fiscal,Rural,9,2017-2018,2025-2026
13H05377,NAIDELYN NAOMI MERO ARCENTALES,MANABI,MANTA,SANTA MARIANITA (BOCA DE PACOCHE),Fiscal,Rural,9,2017-2018,2025-2026
13H05401,RAYMUNDO AVEIGA MOREIRA,MANABI,FLAVIO ALFARO,ZAPALLO,Fiscal,Rural,9,2017-2018,2025-2026
13H05387,RIO CHONE,MANABI,CHONE,CHONE,Fiscal,Urbana,9,2017-2018,2025-2026
13H05378,ROBERT  ISAAC MERO LARGACHA,MANABI,MANTA,SAN LORENZO,Fiscal,Rural,9,2017-2018,2025-2026
13H05389,SARA BELEN GUERRERO VARGAS,MANABI,SUCRE,LEONIDAS PLAZA GUTIERREZ,Fiscal,Urbana,9,2017-2018,2025-2026
13H05366,TRES CHARCOS,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,9,2017-2018,2025-2026
13H05398,U.E. SANTA TERESA,MANABI,PEDERNALES,DIEZ DE AGOSTO,Fiscal,Rural,9,2017-2018,2025-2026
13H05364,UNIDAD  EDUCATIVA  FRANCISCO ANTONIO DAZA ZAMBRANO,MANABI,JUNIN,JUNIN,Fiscal,Urbana,9,2017-2018,2025-2026
13H05418,UNIDAD  EDUCATIVA  MARCOS STENIO HERRERA LOOR,MANABI,BOLIVAR,CALCETA,Fiscal,Urbana,9,2017-2018,2025-2026
13H05362,UNIDAD EDUCATIVA  DR MANUEL BENJAMIN  CARRION,MANABI,BOLIVAR,QUIROGA,Fiscal,Rural,9,2017-2018,2025-2026
13H05359,UNIDAD EDUCATIVA  LUIS ANTONIO BAILON MOREIRA,MANABI,MONTECRISTI,MONTECRISTI,Fiscal,Urbana,9,2017-2018,2025-2026
13H05361,UNIDAD EDUCATIVA  ORLY SHAMPIER TIXILIMA LOPEZ,MANABI,MONTECRISTI,MONTECRISTI,Fiscal,Urbana,9,2017-2018,2025-2026
13H05409,UNIDAD EDUCATIVA BLANCA CUADROS ZAMBRANO,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,9,2017-2018,2025-2026
13H05404,UNIDAD EDUCATIVA COLON ARTEAGA GARCIA,MANABI,CHONE,RICAURTE,Fiscal,Rural,9,2017-2018,2025-2026
13H05395,UNIDAD EDUCATIVA FISCAL TARQUI,MANABI,MANTA,MANTA,Fiscal,Urbana,9,2017-2018,2025-2026
13H05407,UNIDAD EDUCATIVA GONZALO ESCOBAR BARCIA,MANABI,24 DE MAYO,SUCRE,Fiscal,Urbana,9,2017-2018,2025-2026
13H05413,UNIDAD EDUCATIVA JEREMIAS VELASQUEZ,MANABI,CHONE,SANTA RITA,Fiscal,Urbana,9,2017-2018,2025-2026
13H05415,UNIDAD EDUCATIVA KERLLY TORRES CEDEÃO,MANABI,MONTECRISTI,LEONIDAS PROAÃO,Fiscal,Urbana,9,2017-2018,2025-2026
13H05412,UNIDAD EDUCATIVA LA UNION,MANABI,SANTA ANA,LA UNION,Fiscal,Rural,9,2017-2018,2025-2026
13H05406,UNIDAD EDUCATIVA LAS MERCEDES,MANABI,24 DE MAYO,ARQUITECTO SIXTO DURAN BALLEN,Fiscal,Rural,9,2017-2018,2025-2026
13H05402,UNIDAD EDUCATIVA LUZ DEL CAMPO,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,9,2017-2018,2025-2026
13H05403,UNIDAD EDUCATIVA SALVADOR ALLENDE,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,9,2017-2018,2025-2026
13H05365,UNIDAD EDUCATIVA VICENTE ROCAFUERTE,MANABI,JUNIN,JUNIN,Fiscal,Urbana,9,2017-2018,2025-2026
13H05405,UNIDAD EDUCATIVA YASMINA JUSTINA ZAMORA GOYE,MANABI,PEDERNALES,PEDERNALES,Fiscal,Urbana,9,2017-2018,2025-2026
17H04269,CDI ABDY GARDEN CHILDREN CRISTIAN CENTER,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Particular,Rural,9,2017-2018,2025-2026
17H04260,CDI CIUDAD DEL NIÃO,PICHINCHA,QUITO,CONOCOTO,Particular,Rural,9,2017-2018,2025-2026
17H04270,CDI DEL MINISTERIO DE TRANSPORTE Y OBRAS PUBLICAS,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Fiscal,Rural,9,2017-2018,2025-2026
17H04257,CDI EL PARQUE,PICHINCHA,QUITO,MARISCAL SUCRE,Particular,Urbana,9,2017-2018,2025-2026
17H04272,CDI JATARINA,PICHINCHA,QUITO,COCHAPAMBA,Particular,Urbana,9,2017-2018,2025-2026
17H04273,CDI JEAN JACQUES ROUSSEAU,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Particular,Rural,9,2017-2018,2025-2026
17H04267,CDI LA CASITA DE ANDRE,PICHINCHA,QUITO,COCHAPAMBA,Particular,Urbana,9,2017-2018,2025-2026
17H04198,CDI LA RANITA,PICHINCHA,QUITO,PUENGASI,Particular,Urbana,9,2017-2018,2025-2026
17H04289,CDI LEADERS KIDS,PICHINCHA,QUITO,CARCELEN,Particular,Urbana,9,2017-2018,2025-2026
17H04274,CDI LOQUITOS Y BAJITOS,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Particular,Rural,9,2017-2018,2025-2026
17H04271,CDI MI GRAN INICIO,PICHINCHA,QUITO,PONCEANO,Particular,Urbana,8,2017-2018,2025-2026
17H04247,CDI MI PEQUEÃO TESORO,PICHINCHA,QUITO,COMITE DEL PUEBLO,Particular,Urbana,8,2017-2018,2025-2026
17H04236,CDI MIS ANGELITOS,PICHINCHA,QUITO,PUENGASI,Particular,Urbana,9,2017-2018,2025-2026
17H04264,CDI PINTANDO MIS SUEÃOS,PICHINCHA,QUITO,AMAGUAÃA,Particular,Rural,9,2017-2018,2025-2026
17H04268,CDI RINCON DE LUZ,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Particular,Rural,9,2017-2018,2025-2026
17H04276,CDI SWEET STEPS,PICHINCHA,RUMIÃAHUI,SAN RAFAEL,Particular,Urbana,9,2017-2018,2025-2026
17H04275,CDI TESORO INFANTIL,PICHINCHA,QUITO,CONOCOTO,Particular,Rural,9,2017-2018,2025-2026
17H04285,CDIPI DULCE ALGODON,PICHINCHA,QUITO,CENTRO HISTORICO,Particular,Urbana,9,2017-2018,2025-2026
17H04302,CDIPI KIDS AREA,PICHINCHA,QUITO,IÃAQUITO,Particular,Urbana,8,2017-2018,2025-2026
17H04297,CDIPI MANITOS ABIERTAS PASITOS FIRMES,PICHINCHA,QUITO,COCHAPAMBA,Particular,Urbana,9,2017-2018,2025-2026
17H04286,CDIPI MEKANOS,PICHINCHA,QUITO,IÃAQUITO,Particular,Urbana,9,2017-2018,2025-2026
17H04296,CDIPI PABLO PICASSO,PICHINCHA,QUITO,EL CONDADO,Particular,Urbana,9,2017-2018,2025-2026
17H04291,CDIPI SAN PATRICIO,PICHINCHA,QUITO,CENTRO HISTORICO,Particular,Urbana,9,2017-2018,2025-2026
17H03310,CENTRO DE DESARROLLO INFANTIL LOS PERICOS,PICHINCHA,QUITO,CONOCOTO,Particular,Rural,9,2017-2018,2025-2026
17H04288,ESCUELA DE EDUCACION BASICA EUFRASIA PELLETIER,PICHINCHA,QUITO,LA FERROVIARIA,Fiscomisional,Urbana,9,2017-2018,2025-2026
17H04266,ESCUELA DE EDUCACION BASICA GIRASOLES DAY SCHOOL,PICHINCHA,QUITO,CARCELEN,Particular,Urbana,9,2017-2018,2025-2026
17H04283,INSTITUCION EDUCATIVA BATALLON DE LOS VENCEDORES,PICHINCHA,QUITO,AMAGUAÃA,Particular,Rural,9,2017-2018,2025-2026
17H04284,INSTITUCION EDUCATIVA ECOMUNDO,PICHINCHA,QUITO,AMAGUAÃA,Particular,Rural,7,2017-2018,2025-2026
17H04292,INSTITUCION EDUCATIVA RUBEN DARIO,PICHINCHA,QUITO,PUENGASI,Particular,Urbana,9,2017-2018,2025-2026
17H04290,THE HIGLANDS SCHOOL,PICHINCHA,QUITO,PIFO,Particular,Rural,9,2017-2018,2025-2026
17H04281,UNIDAD EDUCATIVA ALTO CENEPA,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Particular,Rural,9,2017-2018,2025-2026
17H04293,UNIDAD EDUCATIVA ATLANTIS DEL VALLE,PICHINCHA,QUITO,CONOCOTO,Particular,Rural,9,2017-2018,2025-2026
17H04300,UNIDAD EDUCATIVA JOHN WYCLIFFE,PICHINCHA,QUITO,CHECA (CHILPA),Particular,Rural,9,2017-2018,2025-2026
23H00824,ALESSANDRO VOLTA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO VERDE,Fiscal,Urbana,9,2017-2018,2025-2026
23H00821,ASAAD BUCARAM,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LUZ DE AMERICA,Fiscal,Rural,9,2017-2018,2025-2026
23H00816,CENTRO DE EDUCACION INICIAL PARTICULAR MANUELA ESPEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHIGUILPE,Particular,Urbana,8,2017-2018,2025-2026
23H00766,CENTRO DE EDUCACION INICIAL PARTICULAR MONSEÃOR WILSON MONCAYO JALIL,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO VERDE,Particular,Urbana,9,2017-2018,2025-2026
23H00819,CESAR AUGUSTO GUAMAN CANDO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Fiscal,Urbana,9,2017-2018,2025-2026
23H00828,ELADIO ROLDOS BARREIRO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ABRAHAM CALAZACON,Fiscal,Urbana,9,2017-2018,2025-2026
23H00820,JAIME MOLA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,PUERTO LIMON,Fiscal,Rural,9,2017-2018,2025-2026
23H00825,JAIME ROLDOS AGUILERA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHIGUILPE,Fiscal,Urbana,9,2017-2018,2025-2026
23H00822,MYR. LUIS ANIBAL YEPEZ,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,PLAN PILOTO,Fiscal,Rural,9,2017-2018,2025-2026
23H00829,SAN JACINTO DEL BUA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,Fiscal,Rural,9,2017-2018,2025-2026
23H00827,U.E. CIUDAD DE GUARANDA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO TOACHI,Fiscal,Urbana,9,2017-2018,2025-2026
23H00830,UNIDAD EDUCATIVA CHRISTIAN S. ARILDSEN JACOBSEN,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO TOACHI,Fiscal,Urbana,9,2017-2018,2025-2026
23B00016,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÃE GUARDIANA DE LA LENGUA ABRAHAM CALAZACON,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Fiscal,Urbana,9,2017-2018,2025-2026
23H00832,UNIDAD EDUCATIVA JESUS OMAR BERMELLO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTA MARIA DEL TOACHI,Fiscal,Rural,9,2017-2018,2025-2026
23H00834,UNIDAD EDUCATIVA JOAQUIN GALLEGOS LARA,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,MONTERREY,Fiscal,Rural,9,2017-2018,2025-2026
23H00833,UNIDAD EDUCATIVA JULIO JARAMILLO LAURIDO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ABRAHAM CALAZACON,Fiscal,Urbana,9,2017-2018,2025-2026
23H00815,UNIDAD EDUCATIVA PARTICULAR PCEI PICHINCHA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHIGUILPE,Particular,Urbana,9,2017-2018,2025-2026
23H00831,UNIDAD EDUCATIVA WENCESLAO PAREJA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Fiscal,Urbana,9,2017-2018,2025-2026
23H00826,ZOILA ETELVINA PAREDES AMAN,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,Fiscal,Rural,9,2017-2018,2025-2026
21H00883,ESCUELA EGB. PARTICULAR SANTIAGO DE QUITO,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,Particular,Urbana,9,2017-2018,2025-2026
18H00992,CENTRO DE EDUCACION INICIAL LA CASITA DE TITI,TUNGURAHUA,AMBATO,CELIANO MONGE,Particular,Urbana,7,2017-2018,2025-2026
18H00994,CENTRO DE EDUCACION INICIAL UNIKIDS,TUNGURAHUA,AMBATO,ATOCHA â FICOA,Particular,Urbana,9,2017-2018,2025-2026
